"gene","logFC","logCPM","F","PValue","FDR","median_logFC_by_sample","prop_same_sign","expr_prop_in_A","stability_score"
"HHAT",1.69906521477352,1.7079185990036,9.41259614188524,0.0038679570616452,0.0414768245207377,1.50745607950772,0.727272727272727,0.727272727272727,1.09633169418744
"SPRY2",1.11823396035896,4.8592865691696,25.1709064132786,2.30191496179482e-05,0.00107851909444343,1.09549485510006,1,1,1.09549485510006
"RHOJ",1.11804298416484,4.4469851770326,11.2905988086008,0.00210344333083049,0.0268856997946646,1.20442954116806,0.909090909090909,0.909090909090909,1.09493594651642
"ADAM12",2.40538763025858,1.64138030148507,20.1946536593949,5.73734397791648e-05,0.00213449127198268,1.33356735276675,0.818181818181818,0.909090909090909,1.09110056135461
"LGALS3BP",1.11492374150408,8.05774478937395,18.3940832298499,0.000192027806930306,0.0051047392008973,1.19751679475422,0.909090909090909,1,1.08865163159474
"ANGPTL2",1.51817397686145,5.07658485690266,18.4070641227073,0.000186074432512089,0.00499072265948792,1.19716467869605,0.909090909090909,1,1.08833152608732
"SAMD9",1.15512274851173,4.6842825010101,12.7910183763735,0.00113238975742354,0.0176485651071217,1.32986610601868,0.818181818181818,1,1.08807226856074
"MICALL2",1.28433310266035,4.64052964838538,12.7966551252164,0.00119580798968847,0.0181921655583514,1.196231679012,0.909090909090909,1,1.08748334455636
"C1orf21",1.00865600364424,5.47348881435845,14.6744255960994,0.00064601746726716,0.0118697792729614,1.0873839573038,1,1,1.0873839573038
"APOL3",1.76329001556613,5.12895235822958,24.9216175226939,1.93004930163229e-05,0.000959450588940562,1.32683365205267,0.818181818181818,0.818181818181818,1.08559116986127
"MXRA8",1.20213709777826,7.2246941805628,20.4526456689533,0.000101813850994794,0.0031868373026408,1.18910773097863,0.909090909090909,1,1.08100702816239
"ABCA2",1.02519456111397,3.84779576042793,14.6682402361407,0.00057349756000497,0.0110069453149555,1.07610008725487,1,1,1.07610008725487
"COLGALT2",2.63695944900659,3.55392034660633,16.393306800463,0.000344069276076147,0.00767653371459773,1.3141414266625,0.818181818181818,0.818181818181818,1.07520662181477
"APOL1",1.75227389052363,5.14137166158615,16.4038727838696,0.000343751390127317,0.00767653371459773,1.18110415841614,0.909090909090909,0.909090909090909,1.07373105310559
"TMEM158",2.56602644302042,1.80651001445894,18.1891185346125,0.000122195972604908,0.00362071979696717,1.31005177609116,0.818181818181818,0.818181818181818,1.07186054407458
"NKAIN3",4.15151910864988,1.84863247687024,12.4688986131912,0.00153288007907122,0.0216286175930487,1.679637874573,0.636363636363636,0.545454545454545,1.06886046563736
"OAS2",2.16274426523489,2.65162422706248,15.8948788435236,0.00032455736564826,0.00736170738754063,1.30130993497795,0.818181818181818,0.818181818181818,1.06470812861832
"LSP1",1.48657816081001,4.85640723514014,11.2590238039769,0.00219230934359517,0.0278135501410681,1.46196471832238,0.727272727272727,0.909090909090909,1.06324706787082
"NPDC1",1.031865261505,6.48636107263506,13.9397799945676,0.000851285240407515,0.0145866509822056,1.06242753432173,1,1,1.06242753432173
"MARCKSL1",1.49721191937458,4.36434364947138,17.2725504881147,0.000248592729145984,0.00610011755271217,1.29835525236744,0.818181818181818,1,1.0622906610279
"SOX4",0.980736671729741,6.66626804598212,17.9584583137347,0.000220304185712898,0.00560784491747619,1.16744460274812,0.909090909090909,1,1.06131327522556
"TSPAN6",0.983742180566058,4.02118662076622,20.7622856162749,7.39024799220914e-05,0.00251526620292061,1.06094239286138,1,1,1.06094239286138
"ARHGAP28",2.57462101583757,1.18394090960424,12.5376048665746,0.00119729138920754,0.0181921655583514,1.45064466001556,0.727272727272727,0.636363636363636,1.05501429819314
"RAB3IL1",1.59440699822417,2.76028546855651,17.0144727346614,0.000212288685592123,0.00547821732028004,1.45064466001556,0.727272727272727,0.909090909090909,1.05501429819314
"OAS1",2.17777573149493,3.04316580399355,13.2284115469225,0.000945013027142919,0.0156558898518826,1.45026222531097,0.727272727272727,0.727272727272727,1.05473616386253
"MSX1",1.60084046285988,2.81750248272287,11.3380442553055,0.00174593796702849,0.0237109129888208,1.28186246695296,0.818181818181818,0.818181818181818,1.0487965638706
"NOX4",1.18084949295527,3.52510972200773,12.4388897197149,0.0012756071870235,0.0190111118837409,1.28085298473825,0.818181818181818,0.909090909090909,1.04797062387675
"KCNK17",2.04287258862359,4.1604685924071,13.4941906938666,0.000918474224888021,0.0154034497245482,1.64161536330489,0.636363636363636,0.818181818181818,1.04466432210311
"IFIT2",1.27678355445054,4.35526305262732,12.6663457667008,0.0011806055380183,0.0180805095316735,1.43305269764088,0.727272727272727,0.909090909090909,1.04222014373882
"SPATA13",1.30872692269899,3.48146001375747,17.2573929667381,0.000219396882900373,0.00559424739000901,1.27047130590851,0.818181818181818,1,1.03947652301605
"GCNT1",2.70145481593033,2.62045649574816,16.0131593665365,0.000304574901805476,0.00698550933384457,1.42793894585661,0.727272727272727,0.727272727272727,1.03850105153208
"ITGA4",1.80269170463964,2.81254555672332,17.9019387426335,0.000159390976707774,0.00445524585937685,1.42793894585661,0.727272727272727,0.909090909090909,1.03850105153208
"TENM4",1.54643647552968,1.83232717645475,11.2432840025258,0.00178284710900853,0.024059609995828,1.42793894585661,0.727272727272727,0.909090909090909,1.03850105153208
"SIX4",1.31260359576374,2.57884563860856,15.5305804537219,0.000344687579108906,0.00767852605576429,1.42793894585661,0.727272727272727,0.818181818181818,1.03850105153208
"OLFML1",1.35394696717133,4.84745389335749,29.1269200973975,6.92476457519961e-06,0.00047070390216283,1.03767933367038,1,1,1.03767933367038
"TRPC4",1.55570107934814,3.62712361453714,10.5759272086341,0.00252238257976624,0.0307214313715964,1.62800685452413,0.636363636363636,0.818181818181818,1.0360043619699
"TMEM108",2.42759539791648,3.61882815898944,23.0361146301589,3.12665102906213e-05,0.00138691949345351,1.62749261589536,0.636363636363636,0.727272727272727,1.03567711920614
"EVL",0.967075374706265,5.78427869893147,18.2623548180088,0.000196488971401165,0.0051863108851057,1.03542085474205,1,1,1.03542085474205
"TSPAN15",2.06555764776109,3.29091874087942,10.1112101774676,0.00314753008235023,0.0359002248727213,1.62022944079392,0.636363636363636,0.818181818181818,1.03105509868704
"CD109",1.43314572054062,4.66104118917269,12.1388169663971,0.00155891829976007,0.0219045467158732,1.25691750448003,0.818181818181818,1,1.02838704912002
"FMOD",1.19721360126881,6.65523352575219,14.5660348295785,0.000670170688401675,0.0121813093063393,1.12683447509957,0.909090909090909,1,1.02439497736324
"PRAG1",2.38486453812328,1.52567719680271,13.354931128227,0.000864186396484561,0.0147571146269852,1.40784222776848,0.727272727272727,0.818181818181818,1.02388525655889
"PLEKHG1",1.70402245597839,1.97766799164455,14.2942019593902,0.000510074301325465,0.0100683557041787,1.40784222776848,0.727272727272727,0.818181818181818,1.02388525655889
"RND3",0.998152102778898,6.39321393938599,18.5688046371783,0.000175102965526284,0.00479072766813062,1.02189350387306,1,1,1.02189350387306
"IER3",1.11696457198084,7.5760120146874,15.8228311623533,0.000442202232597568,0.00918273971376086,1.12354679347877,0.909090909090909,1,1.02140617588979
"LZTS1",1.61152866852891,2.26437554230213,12.1029617467265,0.00126155143538959,0.0188578670695873,1.40217155637465,0.727272727272727,0.909090909090909,1.01976113190884
"TWIST2",1.11079499055239,3.90574162238803,13.0343041138478,0.00106525100013031,0.016954679665556,1.12158749179456,0.909090909090909,1,1.01962499254051
"BTN3A3",1.53389406398249,3.43943587986228,18.6226177365881,0.00013275480741435,0.0038462755070081,1.1171020815742,0.909090909090909,0.909090909090909,1.01554734688563
"MX2",1.93930140915553,3.1623941594671,16.2901257825302,0.000285103451048638,0.00671044904485437,1.39442480176198,0.727272727272727,0.909090909090909,1.01412712855417
"KCNMB4",1.8824624194841,2.87683551065967,22.9807553063933,2.99554063002413e-05,0.00134066091540154,1.39442480176198,0.727272727272727,0.909090909090909,1.01412712855417
"FAM43A",1.38979448195215,2.61144075250984,13.3006811659144,0.000811476805241594,0.0141304470125592,1.39130582383449,0.727272727272727,0.818181818181818,1.01185878097054
"GBP4",1.35101744712097,3.78810561751105,9.87620192637737,0.00350191539973504,0.0387771178642743,1.23505965540323,0.818181818181818,0.818181818181818,1.01050335442083
"STMN3",0.852316409119136,4.81953433774008,10.3392025705408,0.00314872245098569,0.0359002248727213,1.11044033768891,0.909090909090909,1,1.00949121608083
"AKR1C3",1.22823434640423,6.10749330731112,19.6754097842281,0.000109528340517394,0.00336155558585389,1.23296113060878,0.818181818181818,0.909090909090909,1.00878637958901
"CCDC68",2.19404402763596,3.58247347675398,10.643234744297,0.00257673067556854,0.0312059152009686,1.10871666873514,0.909090909090909,0.909090909090909,1.00792424430467
"COL4A4",1.21012366895954,4.13499262598618,9.46772600193134,0.00453534903195857,0.0463204959374352,1.38529023197756,0.727272727272727,0.818181818181818,1.00748380507459
"APCDD1L-DT",2.32247630506849,1.13849492411728,11.8562157667216,0.00173710223953548,0.0236337331010485,1.38445654520326,0.727272727272727,0.727272727272727,1.00687748742055
"KLHL29",1.21733803785919,2.43900636400003,11.287628608437,0.00180046999972019,0.0241903291922844,1.22782811912897,0.818181818181818,0.909090909090909,1.0045866429237
"TSPAN11",3.40410661531206,0.978220585424298,15.6310819645669,0.000510368194169001,0.0100683557041787,1.57352110576926,0.636363636363636,0.545454545454545,1.00133161276226
"CFHR1",3.33912696408471,1.44342984590471,20.5690389263262,9.26157440800236e-05,0.00299264623058576,1.37494472350458,0.727272727272727,0.727272727272727,0.999959798912424
"PKN3",2.50633715387541,1.28900051207328,16.4089606011536,0.000269478611049051,0.00643358728576181,1.37494472350458,0.727272727272727,0.727272727272727,0.999959798912424
"SLC38A5",2.43056390202554,2.40837603777322,16.9482782887626,0.000202399503227494,0.00526177889815587,1.22154894905436,0.818181818181818,0.818181818181818,0.999449140135389
"TTYH3",0.937037894516244,3.26896653056573,9.18962953315239,0.00463388639110468,0.0469489791484557,1.22139598667504,0.818181818181818,1,0.99932398909776
"ARSB",1.16692140784884,3.47555053988572,13.3825110947501,0.000895207732258527,0.0151015667447282,1.09396540038652,0.909090909090909,1,0.994514000351384
"PEAK1",0.997802764926832,5.45913433473414,24.7560668658664,2.80420029184563e-05,0.00126636671613378,0.994381027526335,1,1,0.994381027526335
"FRAS1",2.40558948988614,3.43177714149371,24.3181215852282,2.07320038146684e-05,0.0010124916390662,1.55932853633749,0.636363636363636,0.727272727272727,0.992299977669311
"MME",2.98869309235095,1.16848871541353,16.11737917077,0.000304163201191073,0.00698550933384457,1.36138459710001,0.727272727272727,0.727272727272727,0.990097888800004
"KCTD12",1.22106711876156,5.70085842342337,14.66398443008,0.00065896027969579,0.0120485261871695,1.08850633197648,0.909090909090909,1,0.989551210887706
"BMP4",1.52056351324378,3.82057686031558,27.0063094993513,1.04681281891078e-05,0.000630315847145756,1.2012654771593,0.818181818181818,0.909090909090909,0.982853572221242
"SREBF1",1.2992163568233,3.89193521891652,16.24001037784,0.000331340420138998,0.00747035626938946,1.08094368463516,0.909090909090909,1,0.982676076941051
"TWIST1",1.78171574378558,3.66560486863401,13.6861923757117,0.000717655463255637,0.0128960419743453,1.3502883303757,0.727272727272727,0.727272727272727,0.982027876636871
"NALCN",1.64151685392987,3.35291097893119,29.2399751918349,5.6599862366758e-06,0.000398404571110236,0.981501989994949,1,1,0.981501989994949
"LPAR6",1.41319472780076,4.21789281875433,25.5426017186149,1.72952517290207e-05,0.000891091784100367,1.19853901626874,0.818181818181818,1,0.980622831492608
"WDR81",1.11580406351523,2.95828442564237,13.2023871544669,0.000879017581650574,0.0149239573637603,1.07743282704603,0.909090909090909,1,0.979484388223665
"P4HA1",0.928919621314416,5.56249999342751,15.7409560275532,0.000435886620877589,0.00908935758945437,0.977492328799491,1,1,0.977492328799491
"IRF1",1.17794337752578,6.42827753469914,22.1068061946309,5.80918909397077e-05,0.0021505474589112,1.19323879602685,0.818181818181818,1,0.976286287658328
"HEG1",1.24413587161708,5.21207465543709,20.2320951142209,9.46393845345469e-05,0.00303189806052663,0.97563584883723,1,1,0.97563584883723
"TRIB2",0.959307966699025,5.39324062820388,15.0700350006159,0.000526017082089915,0.0102692327159047,1.07183996936471,0.909090909090909,1,0.974399972149736
"ABCA1",0.91523850874727,5.1095387086146,9.61232526889745,0.00419652598710407,0.0439068486564211,1.07153578321312,0.909090909090909,1,0.974123439284651
"CD276",1.02722984992422,4.82128614021918,16.3621789658079,0.000341544955658987,0.00764296047790326,0.973055231168471,1,1,0.973055231168471
"TENT5A",1.03613933058073,7.02391036237564,18.5149915568645,0.000177727500087807,0.00482729784205885,1.06938886676398,0.909090909090909,1,0.972171697058163
"SMAD3",0.912460894569252,5.45514964932356,20.3069853923035,0.000103509542549414,0.00321974807353395,0.969450260308208,1,1,0.969450260308208
"FLVCR2",2.3819773049011,1.84961343180184,12.6239644986436,0.00104259788817666,0.0166826789086795,1.51914203631825,0.636363636363636,0.727272727272727,0.966726750384339
"P3H3",0.974100535529486,5.14043714002029,18.8599199798665,0.000155960618301953,0.00439508101537354,0.966515992667268,1,1,0.966515992667268
"CHPF",1.23759252819557,6.57557082980812,17.4352824267689,0.000249125534476023,0.00610316852679577,1.06126939839666,0.909090909090909,1,0.964790362178783
"GAA",0.9138436475573,5.44221279223493,16.3673852269859,0.000366543850429775,0.00803449115423044,0.964473792246488,1,1,0.964473792246488
"ADCY2",1.91812256957061,1.41176515138488,11.1662472881657,0.00185124485023785,0.0245408612198198,1.50745607950772,0.636363636363636,0.818181818181818,0.959290232414006
"RORA",1.06369023352278,6.37114630189175,18.22265596767,0.000199686650427465,0.00522439089354223,1.05475733111133,0.909090909090909,1,0.958870301010297
"TRAF3",1.07618399915765,3.29110425695874,15.8186652298835,0.000369394887878146,0.00807337835853797,1.1626183076851,0.818181818181818,1,0.951233160833264
"S100A3",2.04443274090833,3.59601003432207,24.507075190328,2.11484911511412e-05,0.00101954767790695,1.30646530965481,0.727272727272727,0.909090909090909,0.950156588839865
"STK17B",1.09370712940403,5.12164030297734,9.67725981014488,0.00400824546172371,0.0425828070431822,1.15534259262675,0.818181818181818,1,0.945280303058254
"TEX41",1.81193622126452,4.25271178230701,20.9921251292751,9.22059868772789e-05,0.00298584095302601,1.15034765390243,0.818181818181818,0.818181818181818,0.941193535011076
"EDEM2",1.17810658777698,4.48077851247087,13.3092204239566,0.000954894979378439,0.0157154121029868,1.29214179248808,0.727272727272727,0.909090909090909,0.939739485445877
"CLCF1",1.52695147074377,2.49291154733484,10.9473904545453,0.00218166044633967,0.0277435411976002,1.14364773693195,0.818181818181818,0.909090909090909,0.935711784762506
"S100A13",1.1297480426757,7.79635662106632,20.6139681919875,9.64532694246308e-05,0.00307685929464572,0.935524549559425,1,1,0.935524549559425
"MGAT4B",1.02877571417945,4.63916120044825,16.6863493181412,0.000308877955171501,0.00705946216750962,1.0267963985109,0.909090909090909,1,0.933451271373545
"PDP1",0.915805850666859,5.21950139434557,15.790923650319,0.000386383561763628,0.00835775621750174,0.933334087162662,1,1,0.933334087162662
"PIK3IP1",0.787569450935038,5.22650085979027,10.2935890728803,0.00319176436756523,0.0362400723086294,1.13705819024392,0.818181818181818,1,0.930320337472299
"SVEP1",1.19317359520554,3.7254281349181,10.5465724828673,0.00274918394347919,0.0327911812765183,1.13380942813014,0.818181818181818,1,0.927662259379205
"TSPAN4",1.00530663870455,6.63977377705053,19.030418348245,0.000156244792982999,0.00439508101537354,1.01992327865998,0.909090909090909,1,0.92720298059998
"KREMEN1",0.888287658291773,3.36902075992046,10.0047269433633,0.00331563865450467,0.0372091095411591,1.01981652852908,0.909090909090909,1,0.927105935026439
"SLFN11",0.927018454380341,4.02675323680391,10.3075865028234,0.00312761937192667,0.0357411564354395,1.01549688927212,0.909090909090909,1,0.923178990247384
"GNA14",2.88089874950357,0.933607656312113,11.7748522233383,0.00167046998320838,0.0229143242984842,1.1281283371211,0.818181818181818,0.727272727272727,0.923014094008172
"PTGER2",2.01797042431134,2.47288908811606,11.2945871020259,0.00180805402954165,0.0242294103298342,1.1281283371211,0.818181818181818,0.636363636363636,0.923014094008172
"CYTOR",1.2183878107291,5.2927581990939,24.8721602455213,3.737105361266e-05,0.00157832170933693,1.11979527771268,0.818181818181818,0.818181818181818,0.916196136310371
"TCTN1",1.05114999881492,5.05631692945373,20.3942213789805,8.26949477205892e-05,0.00274302068843981,1.00754949598922,0.909090909090909,1,0.915954087262927
"SLC22A18",1.13147003820421,3.43750534629153,14.1217008309458,0.000672642904154239,0.0121821045854426,1.25583320095758,0.727272727272727,0.909090909090909,0.913333237060062
"TPRG1",1.64902806481835,1.63132627281185,11.8206914236405,0.00154686319464746,0.0217766383824877,1.25516872478158,0.727272727272727,0.727272727272727,0.912849981659332
"RASGEF1B",1.19991767609613,4.77022879960972,10.8609092634173,0.00247469860838766,0.0303875153444359,1.0036798946002,0.909090909090909,1,0.912436267818365
"NNMT",1.23586945607476,9.67726333674726,17.5787032743238,0.000248594132242189,0.00610011755271217,1.00087038901585,0.909090909090909,1,0.909882171832587
"EFEMP1",1.02551397406299,9.50142932703458,9.7662896493683,0.00417933304523615,0.0438186995435144,1.11111639055692,0.818181818181818,1,0.909095228637482
"C5orf15",0.852683936082476,5.85313440610759,15.7327418685689,0.000451794194733687,0.00930575201951352,0.908579448128098,1,1,0.908579448128098
"SULF2",0.906220545344771,4.76339755419309,12.8927129001173,0.00115060096699726,0.0178182155160953,1.1039731234412,0.818181818181818,1,0.903250737360984
"PTCHD4",1.46999907016199,2.82677659642279,9.54605425978904,0.00445272754074128,0.0457571926102358,1.41572910739802,0.636363636363636,0.727272727272727,0.90091852288965
"ETV4",2.73695815112129,1.40273859347758,13.7532674719456,0.000689616451477127,0.0124571318758995,1.40784222776848,0.636363636363636,0.636363636363636,0.89589959948903
"ANXA3",1.95295147309617,3.37041219532473,13.0061130785259,0.00100359923669675,0.0162318914301989,1.40784222776848,0.636363636363636,0.636363636363636,0.89589959948903
"PLEKHA6",2.25767561157162,1.32110221011793,10.9755385184961,0.00198478045396516,0.0258314351964407,1.22782811912897,0.727272727272727,0.727272727272727,0.892965904821071
"GUSB",1.00027380820893,5.54315909645209,24.8119841976004,2.73412581542617e-05,0.00124977891313063,0.97887661337434,0.909090909090909,1,0.889887830340309
"TBC1D8B",1.02203938363429,3.87439182660277,16.039772327283,0.000345182856105191,0.00767852605576429,1.08679763065635,0.818181818181818,1,0.889198061446108
"KIF26B",3.05340442335844,1.09801646219522,13.1659546086363,0.000963394237111778,0.0158032492308719,1.22154894905436,0.727272727272727,0.636363636363636,0.888399235675901
"FUCA2",0.9288424279631,4.90566073207809,20.9297886912317,7.3629421151434e-05,0.00251526620292061,0.976553376497237,0.909090909090909,1,0.88777579681567
"NPC2",1.09153732174438,8.65111896397062,10.4409260679136,0.00328537698945742,0.0370080069143013,1.08002791089418,0.818181818181818,1,0.883659199822514
"IL1R1",1.2480678084906,5.53103687424396,15.2241755480647,0.000543291137426065,0.0105104051915213,0.968461441696655,0.909090909090909,1,0.880419492451504
"YPEL4",1.64587647045821,2.67340292394969,12.139581417188,0.00123380303143904,0.0185879510840801,1.20973431222494,0.727272727272727,0.909090909090909,0.879806772527226
"PPIC",1.0998494839712,7.27110448669374,21.7635493692381,6.52345641618009e-05,0.0023261754173603,0.9675435683828,0.909090909090909,1,0.879585062166182
"ETV5",1.1132438219418,3.8209435216019,16.5056670085546,0.000296352876851912,0.00687804749634785,1.07460218014336,0.818181818181818,1,0.87921996557184
"MILR1",2.18535127496743,2.68157297884571,13.4246999872506,0.000855145394153848,0.0146360672312199,1.07001292941907,0.818181818181818,0.818181818181818,0.875465124070152
"CILP2",2.9409479733516,1.19074167935088,11.2029157553006,0.00200837563301535,0.0259806521706637,1.37494472350458,0.636363636363636,0.636363636363636,0.874964824048371
"RHEBL1",2.90413416391343,0.926368442981006,22.2050773453208,5.60891401086457e-05,0.00210236119412231,1.37494472350458,0.636363636363636,0.636363636363636,0.874964824048371
"MUC12",2.76894729451894,1.32698461376035,19.2636236760764,9.67843919354978e-05,0.00308086706643082,1.37494472350458,0.636363636363636,0.636363636363636,0.874964824048371
"PRSS35",1.280715616729,4.25931010554511,11.4541896748986,0.00187581368908581,0.0247571079581545,1.37191831711257,0.636363636363636,0.818181818181818,0.873038929071635
"RGL1",1.40375303072124,4.24771515397428,32.5253906753686,2.56505005529368e-06,0.000221021813097806,0.959839894014634,0.909090909090909,1,0.872581721831485
"ASAP1",0.944758321064539,5.60043759296272,22.0855915112317,6.11844294056265e-05,0.00223161282346315,0.872547508587299,1,1,0.872547508587299
"TTC39C",1.31104894247145,3.37217996516278,14.7745653135426,0.000526715130963164,0.0102692327159047,0.959153462184164,0.909090909090909,1,0.871957692894695
"DUSP5",1.76770296472089,2.61497890414912,20.3832968303917,7.18338908251764e-05,0.00248162689209279,1.19548523047476,0.727272727272727,0.818181818181818,0.869443803981644
"PARVB",1.33223192167502,3.60539546122397,11.1607541724132,0.00215016922224435,0.0274128292084264,1.19409513121017,0.727272727272727,0.909090909090909,0.868432822698305
"ELN",1.10773864935999,9.31034570965213,9.48919244414331,0.00477252771118104,0.0480483467705449,1.19321377207732,0.727272727272727,1,0.867791834238054
"PRDX4",1.04913581359736,6.96081328283187,20.0074815283163,0.000109637876441176,0.00336155558585389,1.0583001294359,0.818181818181818,1,0.865881924083916
"ATP1A1",0.953010440024068,7.16747540760391,18.3580802977378,0.000188861603203783,0.00503843775237422,0.951207451662945,0.909090909090909,1,0.864734046966314
"RMDN2",1.02164328214049,3.40085579762541,9.68500772967191,0.00384879217379038,0.0413655491481284,0.949709640645409,0.909090909090909,1,0.863372400586735
"CLU",1.10687311544951,11.0098406347754,11.2491216579029,0.00234460982194461,0.0291482048593827,0.94629284950665,0.909090909090909,1,0.860266226824227
"SDSL",1.20515670195358,3.26712399017269,9.69344377029571,0.00378496927301411,0.0409437549136368,1.04852250519098,0.818181818181818,0.818181818181818,0.857882049701708
"SERPINB9",0.815646105556741,3.8205583916929,10.5099949787915,0.00280001287622429,0.0331862395677714,0.942242890777453,0.909090909090909,1,0.856584446161321
"LRP1",0.827564714225468,8.20184219838752,21.272551794259,7.95202912224156e-05,0.0026553401476563,0.856131120321634,1,1,0.856131120321634
"ROBO3",1.78528270196582,3.42841510319993,15.6450470530359,0.000382168106273864,0.00830412524255658,0.855605717368894,1,1,0.855605717368894
"MMRN2",1.31138931484113,2.90643527821392,10.8162452100398,0.0023519241754948,0.0291801754497677,1.04441304804285,0.818181818181818,0.909090909090909,0.854519766580513
"EZH2",1.60160065605382,2.22189522122315,13.0305961220785,0.000872845524504347,0.0148373842957978,1.17405656358084,0.727272727272727,0.818181818181818,0.853859318967881
"LOXL2",1.92666689538448,4.01504087928748,17.1356953308691,0.000261915219814329,0.00631333583710006,1.04110104136589,0.818181818181818,0.909090909090909,0.851809942935731
"OSR2",1.29600674655494,3.24233784985756,12.8602240710216,0.00105216966848721,0.0167999785299561,1.03879934990074,0.818181818181818,1,0.849926740827879
"PROCR",1.3961187913043,4.98265945526208,17.5162703007063,0.000218987877522679,0.00559424739000901,1.03705251415526,0.818181818181818,1,0.848497511581573
"AZIN2",1.6526652379859,2.51610400874665,11.6695313904594,0.00160417462572111,0.0222698057068857,1.16232452449493,0.727272727272727,0.818181818181818,0.845326926905406
"SERPINH1",0.992110112442689,7.16974683797144,14.2591888802538,0.000761158522972187,0.0134583218546314,0.928838063855163,0.909090909090909,1,0.84439823986833
"TRERF1",1.03276107891731,2.5105657739011,9.21762535796198,0.00439322906532205,0.0453946818582863,1.02989687676157,0.818181818181818,0.909090909090909,0.84264289916856
"NFE2L2",0.715196839728114,7.41455372139443,20.2902749567859,0.000106332590339543,0.00329449288320538,0.838721669381449,1,1,0.838721669381449
"NRP1",0.838460892630438,5.81169576505859,18.1869427834894,0.000205273717531692,0.00532468658642329,0.837201891854516,1,1,0.837201891854516
"BCAT1",1.40164326911486,4.87703653537965,13.0193947434827,0.00102207350081986,0.0164951001052661,1.02269991789221,0.818181818181818,0.909090909090909,0.836754478275441
"SUMF1",0.984297721572849,4.79059054133338,20.3606758922416,9.01242088619669e-05,0.00293108950860623,0.836646182494799,1,1,0.836646182494799
"IFI27L2",0.830207431018711,7.10913055003434,13.8605489504829,0.000791228559118162,0.0138585161061432,0.91793768796046,0.909090909090909,1,0.834488807236782
"SPTBN1",0.945190724760838,8.12790162342245,22.1116014811737,6.23041183213572e-05,0.00225634214007756,1.01376897938233,0.818181818181818,1,0.829447346767362
"MEG8",2.09145471121415,3.72864180023322,19.891603748564,0.000119756523185296,0.0035554644596379,1.13977294988369,0.727272727272727,0.818181818181818,0.828925781733595
"NCOA7",1.08034964827911,6.01450689538384,22.9434265084491,4.47749735526798e-05,0.00177595549861198,1.0074697161281,0.818181818181818,1,0.824293404104808
"MPZL1",0.730638632301257,5.6903567498259,10.6830011102745,0.00273696520650074,0.0327235401443905,0.82318615131532,1,1,0.82318615131532
"TLR4",1.33912118386317,3.8853371253245,15.8184547773815,0.000365919576247815,0.00803449115423044,1.00312504752677,0.818181818181818,0.909090909090909,0.820738675249176
"CRACR2A",2.32204086118106,0.754769528089604,10.888949315993,0.00216180843306091,0.0275378027501123,1.1281283371211,0.727272727272727,0.727272727272727,0.820456972451708
"IFI44L",1.54942573977696,4.86730116193647,9.23684332944923,0.00485651032536605,0.0486397189767623,1.00167629640732,0.818181818181818,0.909090909090909,0.819553333424167
"ZNF681",1.38758595656984,1.78005157474529,10.5002036584461,0.00245437497433115,0.0302097459802804,1.00045876485603,0.818181818181818,0.818181818181818,0.818557171245843
"CDKN2A",1.83964455964553,3.57184661672832,9.74924671449517,0.00401633055801198,0.0425929622941347,1.28186246695296,0.636363636363636,0.818181818181818,0.815730660788245
"COL21A1",0.958846831081387,6.29242705433316,16.9795113893019,0.000284619029927265,0.00670958037059668,0.992244080016023,0.818181818181818,1,0.811836065467656
"TCN2",1.62373037278069,3.66644288072301,16.8257444641098,0.000261047955049832,0.00630256359108234,0.992181655784746,0.818181818181818,0.909090909090909,0.81178499109661
"FAM227A",2.02665138499401,1.38288589487716,12.2370245149581,0.00119442392964191,0.0181921655583514,1.11466728661889,0.727272727272727,0.636363636363636,0.810667117541011
"NAALADL2",0.89721580094844,4.0559185645218,10.450318833269,0.00282628271185663,0.0333394623909256,0.891280389771655,0.909090909090909,1,0.810254899792414
"CARD6",1.67559515711463,2.59654275201433,11.3732245045298,0.00176018087909937,0.0238395590969619,1.11346173037006,0.727272727272727,0.727272727272727,0.809790349360042
"SEMA3C",1.13306059164323,4.96254288400975,13.5598759739653,0.000941797311833064,0.0156356541427491,0.889622456776333,0.909090909090909,1,0.808747687978485
"SPARC",0.992116817320347,10.7198275049729,11.140064451579,0.00238935524074798,0.0294601999379395,1.10618893182525,0.727272727272727,1,0.804501041327453
"LAMA3",1.36848936481839,4.11419341248182,13.7885997404228,0.000730805982708025,0.0130907695325465,0.981501989994949,0.818181818181818,0.909090909090909,0.80304708272314
"XAF1",1.27743257983746,5.26276387259165,9.83997030765765,0.00395861796932699,0.0421830555892818,0.981342582696246,0.818181818181818,0.909090909090909,0.802916658569656
"B4GALT2",0.997948803353997,4.29380907299513,11.7687814010232,0.00175591482389452,0.0238032829608052,0.981342582696246,0.818181818181818,1,0.802916658569656
"DISC1",1.59993557888876,1.77540592259665,11.1249461934597,0.00186900215079251,0.0247107136215451,0.979810805177435,0.818181818181818,0.727272727272727,0.801663386054265
"CHIC2",0.932469653126599,5.22751037758942,17.8431134938582,0.000225043992261264,0.00567073037978677,0.798829786175559,1,1,0.798829786175559
"COL4A1",0.950339746038688,8.67049375679337,20.9184953803811,8.83019783630534e-05,0.00288433891415525,0.797489530697706,1,1,0.797489530697706
